,country,year,value
4955,Uganda,1996,38900.0
4956,Ukraine,1996,534000.0
4957,United Arab Emirates,1996,103000.0
4958,United Kingdom,1996,744000.0
4959,United States,1996,6580000.0
4960,Uruguay,1996,31700.0
4961,Uzbekistan,1996,147000.0
4962,Vanuatu,1996,432.0
4963,Venezuela,1996,240000.0
4964,Vietnam,1996,127000.0
4965,Yemen,1996,18400.0
4966,Zambia,1996,157000.0
4967,Zimbabwe,1996,30600.0
4968,Afghanistan,1997,13300.0
4969,Albania,1997,5500.0
4970,Algeria,1997,124000.0
4971,Angola,1997,33100.0
4972,Antigua and Barbuda,1997,362.0
4973,Argentina,1997,300000.0
4974,Armenia,1997,6720.0
4975,Australia,1997,921000.0
4976,Austria,1997,84700.0
4977,Azerbaijan,1997,37700.0
4978,Bahamas,1997,3540.0
4979,Bahrain,1997,0.0
4980,Bangladesh,1997,140000.0
4981,Barbados,1997,1120.0
4982,Belarus,1997,131000.0
4983,Belgium,1997,150000.0
4984,Belize,1997,663.0
4985,Benin,1997,46300.0
4986,Bhutan,1997,1600.0
4987,Bolivia,1997,179000.0
4988,Bosnia and Herzegovina,1997,12000.0
4989,Botswana,1997,10100.0
4990,Brazil,1997,1650000.0
4991,Brunei,1997,18600.0
4992,Bulgaria,1997,78500.0
4993,Burkina Faso,1997,15500.0
4994,Burundi,1997,3060.0
4995,Cambodia,1997,19600.0
4996,Cameroon,1997,90800.0
4997,Canada,1997,690000.0
4998,Cape Verde,1997,249.0
4999,Central African Republic,1997,132000.0
5000,Chad,1997,18900.0
5001,Chile,1997,82400.0
5002,China,1997,5110000.0
5003,Colombia,1997,188000.0
5004,Comoros,1997,331.0
5005,"Congo, Dem. Rep.",1997,998000.0
5006,"Congo, Rep.",1997,49800.0
5007,Costa Rica,1997,9920.0
5008,Cote d'Ivoire,1997,149000.0
5009,Croatia,1997,26400.0
5010,Cuba,1997,49600.0
5011,Cyprus,1997,7000.0
5012,Czech Republic,1997,149000.0
5013,Denmark,1997,83200.0
5014,Djibouti,1997,2020.0
5015,Dominica,1997,132.0
5016,Dominican Republic,1997,25000.0
5017,Ecuador,1997,41400.0
5018,Egypt,1997,165000.0
5019,El Salvador,1997,10100.0
5020,Equatorial Guinea,1997,2940.0
5021,Eritrea,1997,4540.0
5022,Estonia,1997,32100.0
5023,Eswatini,1997,2390.0
5024,Ethiopia,1997,73800.0
5025,Fiji,1997,2220.0
5026,Finland,1997,82100.0
5027,France,1997,565000.0
5028,Gabon,1997,13000.0
5029,Gambia,1997,1250.0
5030,Georgia,1997,12100.0
5031,Germany,1997,1120000.0
5032,Ghana,1997,31400.0
5033,Greece,1997,106000.0
5034,Grenada,1997,208.0
5035,Guatemala,1997,19300.0
5036,Guinea,1997,62200.0
5037,Guinea-Bissau,1997,1710.0
5038,Guyana,1997,16400.0
5039,Haiti,1997,6630.0
5040,Honduras,1997,16100.0
5041,Hungary,1997,78800.0
5042,Iceland,1997,21100.0
5043,India,1997,1760000.0
5044,Indonesia,1997,5040000.0
5045,Iran,1997,403000.0
5046,Iraq,1997,103000.0
5047,Ireland,1997,71600.0
5048,Israel,1997,58600.0
5049,Italy,1997,508000.0
5050,Jamaica,1997,11500.0
5051,Japan,1997,1410000.0
5052,Jordan,1997,16800.0
5053,Kazakhstan,1997,207000.0
5054,Kenya,1997,41200.0
5055,Kiribati,1997,43.7
5056,Kuwait,1997,59700.0
5057,Kyrgyz Republic,1997,11400.0
5058,Lao,1997,25000.0
5059,Latvia,1997,18100.0
5060,Lebanon,1997,18200.0
5061,Lesotho,1997,1810.0
5062,Liberia,1997,1600.0
5063,Libya,1997,63400.0
5064,Lithuania,1997,29900.0
5065,Luxembourg,1997,10100.0
5066,Madagascar,1997,42200.0
5067,Malawi,1997,7580.0
5068,Malaysia,1997,246000.0
5069,Maldives,1997,338.0
5070,Mali,1997,32200.0
5071,Malta,1997,2840.0
5072,Marshall Islands,1997,0.0
5073,Mauritania,1997,8690.0
5074,Mauritius,1997,0.0
5075,Mexico,1997,539000.0
5076,"Micronesia, Fed. Sts.",1997,0.0
5077,Moldova,1997,15700.0
5078,Mongolia,1997,60800.0
5079,Morocco,1997,43900.0
5080,Mozambique,1997,30400.0
5081,Myanmar,1997,697000.0
5082,Namibia,1997,7020.0
5083,Nepal,1997,27600.0
5084,Netherlands,1997,236000.0
5085,New Zealand,1997,73500.0
5086,Nicaragua,1997,11300.0
5087,Niger,1997,8600.0
5088,Nigeria,1997,196000.0
5089,North Korea,1997,98700.0
5090,North Macedonia,1997,11700.0
5091,Norway,1997,74600.0
5092,Oman,1997,44900.0
5093,Pakistan,1997,226000.0
5094,Panama,1997,8870.0
5095,Papua New Guinea,1997,143000.0
5096,Paraguay,1997,63400.0
5097,Peru,1997,67200.0
5098,Philippines,1997,141000.0
5099,Poland,1997,434000.0
5100,Portugal,1997,70800.0
5101,Qatar,1997,0.0
5102,Romania,1997,167000.0
5103,Russia,1997,2460000.0
5104,Rwanda,1997,3680.0
5105,Samoa,1997,306.0
5106,Sao Tome and Principe,1997,111.0
5107,Saudi Arabia,1997,281000.0
5108,Senegal,1997,13100.0
5109,Seychelles,1997,447.0
5110,Sierra Leone,1997,9170.0
5111,Singapore,1997,0.0
5112,Slovak Republic,1997,54900.0
5113,Slovenia,1997,21800.0
5114,Solomon Islands,1997,4060.0
5115,Somalia,1997,19700.0
5116,South Africa,1997,403000.0
5117,South Korea,1997,514000.0
5118,Spain,1997,330000.0
5119,Sri Lanka,1997,21400.0
5120,St. Kitts and Nevis,1997,0.0
5121,St. Lucia,1997,331.0
5122,St. Vincent and the Grenadines,1997,173.0
5123,Sudan,1997,107000.0
5124,Suriname,1997,9290.0
5125,Sweden,1997,81600.0
5126,Switzerland,1997,53600.0
5127,Syria,1997,62200.0
5128,Tajikistan,1997,11500.0
5129,Tanzania,1997,76200.0
5130,Thailand,1997,301000.0
5131,Timor-Leste,1997,617.0
5132,Togo,1997,13200.0
5133,Tonga,1997,152.0
5134,Trinidad and Tobago,1997,0.0
5135,Tunisia,1997,26800.0
5136,Turkey,1997,290000.0
5137,Turkmenistan,1997,45900.0
5138,Tuvalu,1997,4.78
5139,Uganda,1997,39700.0
5140,Ukraine,1997,515000.0
5141,United Arab Emirates,1997,102000.0
5142,United Kingdom,1997,716000.0
5143,United States,1997,6720000.0
5144,Uruguay,1997,31500.0
5145,Uzbekistan,1997,151000.0
5146,Vanuatu,1997,442.0
5147,Venezuela,1997,250000.0
5148,Vietnam,1997,134000.0
5149,Yemen,1997,19700.0
5150,Zambia,1997,150000.0
5151,Zimbabwe,1997,29500.0
5152,Afghanistan,1998,13800.0
5153,Albania,1998,5250.0
5154,Algeria,1998,127000.0
5155,Angola,1998,35300.0
5156,Antigua and Barbuda,1998,379.0
5157,Argentina,1998,312000.0
5158,Armenia,1998,6740.0
5159,Australia,1998,921000.0
5160,Austria,1998,85700.0
5161,Azerbaijan,1998,40000.0
5162,Bahamas,1998,3680.0
5163,Bahrain,1998,0.0
5164,Bangladesh,1998,129000.0
5165,Barbados,1998,1210.0
5166,Belarus,1998,87300.0
5167,Belgium,1998,152000.0
5168,Belize,1998,923.0
5169,Benin,1998,49500.0
5170,Bhutan,1998,1940.0
5171,Bolivia,1998,136000.0
5172,Bosnia and Herzegovina,1998,14800.0
5173,Botswana,1998,34300.0
5174,Brazil,1998,2260000.0
5175,Brunei,1998,17800.0
5176,Bulgaria,1998,71900.0
5177,Burkina Faso,1998,45400.0
5178,Burundi,1998,6230.0
5179,Cambodia,1998,125000.0
5180,Cameroon,1998,158000.0
5181,Canada,1998,1130000.0
5182,Cape Verde,1998,264.0
5183,Central African Republic,1998,549000.0
5184,Chad,1998,110000.0
5185,Chile,1998,91600.0
5186,China,1998,5140000.0
5187,Colombia,1998,165000.0
5188,Comoros,1998,342.0
5189,"Congo, Dem. Rep.",1998,1010000.0
5190,"Congo, Rep.",1998,32400.0
5191,Costa Rica,1998,10600.0
5192,Cote d'Ivoire,1998,25000.0
5193,Croatia,1998,27400.0
5194,Cuba,1998,46500.0
5195,Cyprus,1998,7360.0
5196,Czech Republic,1998,147000.0
5197,Denmark,1998,76200.0
5198,Djibouti,1998,1990.0
5199,Dominica,1998,137.0
5200,Dominican Republic,1998,26800.0
5201,Ecuador,1998,40700.0
5202,Egypt,1998,171000.0
5203,El Salvador,1998,10200.0
5204,Equatorial Guinea,1998,3520.0
5205,Eritrea,1998,4670.0
5206,Estonia,1998,19300.0
5207,Eswatini,1998,3990.0
5208,Ethiopia,1998,191000.0
5209,Fiji,1998,2320.0
5210,Finland,1998,77900.0
5211,France,1998,578000.0
5212,Gabon,1998,38100.0
5213,Gambia,1998,2090.0
5214,Georgia,1998,11200.0
5215,Germany,1998,1060000.0
5216,Ghana,1998,130000.0
5217,Greece,1998,114000.0
5218,Grenada,1998,206.0
5219,Guatemala,1998,87600.0
5220,Guinea,1998,116000.0
5221,Guinea-Bissau,1998,6510.0
5222,Guyana,1998,12900.0
5223,Haiti,1998,6750.0
5224,Honduras,1998,22800.0
5225,Hungary,1998,77900.0
5226,Iceland,1998,3590.0
5227,India,1998,1770000.0
5228,Indonesia,1998,1190000.0
5229,Iran,1998,411000.0
5230,Iraq,1998,106000.0
5231,Ireland,1998,65400.0
5232,Israel,1998,59600.0
5233,Italy,1998,519000.0
5234,Jamaica,1998,11900.0
5235,Japan,1998,1370000.0
5236,Jordan,1998,17200.0
5237,Kazakhstan,1998,218000.0
5238,Kenya,1998,66600.0
5239,Kiribati,1998,39.1
5240,Kuwait,1998,63900.0
5241,Kyrgyz Republic,1998,11100.0
5242,Lao,1998,142000.0
5243,Latvia,1998,12900.0
5244,Lebanon,1998,18400.0
5245,Lesotho,1998,4740.0
5246,Liberia,1998,4980.0
5247,Libya,1998,63300.0
5248,Lithuania,1998,25400.0
5249,Luxembourg,1998,9330.0
5250,Madagascar,1998,142000.0
5251,Malawi,1998,17500.0
5252,Malaysia,1998,259000.0
5253,Maldives,1998,352.0
5254,Mali,1998,86400.0
5255,Malta,1998,2740.0
5256,Marshall Islands,1998,0.0
5257,Mauritania,1998,9420.0
5258,Mauritius,1998,0.0
5259,Mexico,1998,692000.0
5260,"Micronesia, Fed. Sts.",1998,0.0
5261,Moldova,1998,14200.0
5262,Mongolia,1998,50000.0
5263,Morocco,1998,45600.0
5264,Mozambique,1998,302000.0
5265,Myanmar,1998,307000.0
5266,Namibia,1998,22200.0
5267,Nepal,1998,28200.0
5268,Netherlands,1998,227000.0
5269,New Zealand,1998,69500.0
5270,Nicaragua,1998,22500.0
5271,Niger,1998,10400.0
5272,Nigeria,1998,332000.0
5273,North Korea,1998,84400.0
5274,North Macedonia,1998,0.0
5275,Norway,1998,74600.0
5276,Oman,1998,27600.0
5277,Pakistan,1998,234000.0
5278,Panama,1998,10100.0
5279,Papua New Guinea,1998,8730.0
5280,Paraguay,1998,48100.0
5281,Peru,1998,70300.0
5282,Philippines,1998,163000.0
5283,Poland,1998,389000.0
5284,Portugal,1998,83100.0
5285,Qatar,1998,38700.0
5286,Romania,1998,147000.0
5287,Russia,1998,3460000.0
5288,Rwanda,1998,5450.0
5289,Samoa,1998,300.0
5290,Sao Tome and Principe,1998,105.0
5291,Saudi Arabia,1998,293000.0
5292,Senegal,1998,45000.0
5293,Seychelles,1998,0.0
5294,Sierra Leone,1998,19000.0
5295,Singapore,1998,0.0
5296,Slovak Republic,1998,53000.0
5297,Slovenia,1998,21500.0
5298,Solomon Islands,1998,3890.0
5299,Somalia,1998,20900.0
5300,South Africa,1998,458000.0
5301,South Korea,1998,450000.0
5302,Spain,1998,344000.0
5303,Sri Lanka,1998,20600.0
5304,St. Kitts and Nevis,1998,0.0
5305,St. Lucia,1998,0.0
5306,St. Vincent and the Grenadines,1998,214.0
5307,Sudan,1998,520000.0
5308,Suriname,1998,3180.0
5309,Sweden,1998,83300.0
5310,Switzerland,1998,54400.0
5311,Syria,1998,66600.0
5312,Tajikistan,1998,11500.0
5313,Tanzania,1998,286000.0
5314,Thailand,1998,400000.0
5315,Timor-Leste,1998,643.0
5316,Togo,1998,29200.0
5317,Tonga,1998,142.0
5318,Trinidad and Tobago,1998,21200.0
5319,Tunisia,1998,28100.0
5320,Turkey,1998,296000.0
5321,Turkmenistan,1998,45800.0
5322,Tuvalu,1998,4.8
5323,Uganda,1998,85900.0
5324,Ukraine,1998,485000.0
5325,United Arab Emirates,1998,105000.0
5326,United Kingdom,1998,705000.0
5327,United States,1998,6750000.0
5328,Uruguay,1998,31000.0
5329,Uzbekistan,1998,166000.0
5330,Vanuatu,1998,444.0
5331,Venezuela,1998,286000.0
5332,Vietnam,1998,187000.0
5333,Yemen,1998,20900.0
5334,Zambia,1998,449000.0
5335,Zimbabwe,1998,76400.0
5336,Afghanistan,1999,14800.0
5337,Albania,1999,6490.0
5338,Algeria,1999,133000.0
5339,Angola,1999,36100.0
5340,Antigua and Barbuda,1999,404.0
5341,Argentina,1999,334000.0
5342,Armenia,1999,6390.0
5343,Australia,1999,1190000.0
5344,Austria,1999,83900.0
5345,Azerbaijan,1999,40500.0
5346,Bahamas,1999,3580.0
5347,Bahrain,1999,18000.0
5348,Bangladesh,1999,138000.0
5349,Barbados,1999,1310.0
5350,Belarus,1999,87500.0
5351,Belgium,1999,147000.0
5352,Belize,1999,1140.0
5353,Benin,1999,43500.0
5354,Bhutan,1999,3860.0
5355,Bolivia,1999,226000.0
5356,Bosnia and Herzegovina,1999,15400.0
5357,Botswana,1999,34700.0
5358,Brazil,1999,1600000.0
5359,Brunei,1999,9480.0
5360,Bulgaria,1999,65900.0
5361,Burkina Faso,1999,41400.0
5362,Burundi,1999,2770.0
5363,Cambodia,1999,54700.0
5364,Cameroon,1999,135000.0
5365,Canada,1999,822000.0
5366,Cape Verde,1999,274.0
5367,Central African Republic,1999,437000.0
5368,Chad,1999,124000.0
5369,Chile,1999,97100.0
5370,China,1999,5080000.0
5371,Colombia,1999,150000.0
5372,Comoros,1999,355.0
5373,"Congo, Dem. Rep.",1999,824000.0
5374,"Congo, Rep.",1999,27900.0
5375,Costa Rica,1999,10300.0
5376,Cote d'Ivoire,1999,24300.0
5377,Croatia,1999,27200.0
5378,Cuba,1999,45800.0
5379,Cyprus,1999,7570.0
5380,Czech Republic,1999,142000.0
5381,Denmark,1999,72900.0
5382,Djibouti,1999,1970.0
5383,Dominica,1999,145.0
5384,Dominican Republic,1999,27100.0
5385,Ecuador,1999,37400.0
5386,Egypt,1999,178000.0
5387,El Salvador,1999,10400.0
5388,Equatorial Guinea,1999,3780.0
5389,Eritrea,1999,4940.0
5390,Estonia,1999,18100.0
5391,Eswatini,1999,3250.0
5392,Ethiopia,1999,218000.0
5393,Fiji,1999,2090.0
5394,Finland,1999,76500.0
5395,France,1999,564000.0
5396,Gabon,1999,35700.0
5397,Gambia,1999,2710.0
5398,Georgia,1999,11000.0
5399,Germany,1999,1020000.0
5400,Ghana,1999,94500.0
5401,Greece,1999,110000.0
5402,Grenada,1999,222.0
5403,Guatemala,1999,23100.0
5404,Guinea,1999,89900.0
5405,Guinea-Bissau,1999,8400.0
5406,Guyana,1999,4580.0
5407,Haiti,1999,7000.0
5408,Honduras,1999,14000.0
5409,Hungary,1999,78200.0
5410,Iceland,1999,3660.0
5411,India,1999,1960000.0
5412,Indonesia,1999,669000.0
5413,Iran,1999,426000.0
5414,Iraq,1999,111000.0
5415,Ireland,1999,66600.0
5416,Israel,1999,61000.0
5417,Italy,1999,521000.0
5418,Jamaica,1999,12200.0
5419,Japan,1999,1400000.0
5420,Jordan,1999,17100.0
5421,Kazakhstan,1999,183000.0
5422,Kenya,1999,47000.0
5423,Kiribati,1999,40.4
5424,Kuwait,1999,65100.0
5425,Kyrgyz Republic,1999,9840.0
5426,Lao,1999,143000.0
5427,Latvia,1999,12100.0
5428,Lebanon,1999,18200.0
5429,Lesotho,1999,3820.0
5430,Liberia,1999,3370.0
5431,Libya,1999,60200.0
5432,Lithuania,1999,22700.0
5433,Luxembourg,1999,9680.0
5434,Madagascar,1999,91000.0
5435,Malawi,1999,13800.0
5436,Malaysia,1999,160000.0
5437,Maldives,1999,0.0
5438,Mali,1999,78400.0
5439,Malta,1999,2780.0
5440,Marshall Islands,1999,0.0
5441,Mauritania,1999,9840.0
5442,Mauritius,1999,0.0
5443,Mexico,1999,554000.0
5444,"Micronesia, Fed. Sts.",1999,0.0
5445,Moldova,1999,11900.0
5446,Mongolia,1999,30700.0
5447,Morocco,1999,48200.0
5448,Mozambique,1999,203000.0
5449,Myanmar,1999,338000.0
5450,Namibia,1999,28400.0
5451,Nepal,1999,41300.0
5452,Netherlands,1999,219000.0
5453,New Zealand,1999,71800.0
5454,Nicaragua,1999,12400.0
5455,Niger,1999,11300.0
5456,Nigeria,1999,354000.0
5457,North Korea,1999,89500.0
5458,North Macedonia,1999,0.0
5459,Norway,1999,76300.0
5460,Oman,1999,30800.0
5461,Pakistan,1999,247000.0
5462,Panama,1999,8740.0
5463,Papua New Guinea,1999,6690.0
5464,Paraguay,1999,137000.0
5465,Peru,1999,64300.0
5466,Philippines,1999,141000.0
5467,Poland,1999,381000.0
5468,Portugal,1999,84700.0
5469,Qatar,1999,43700.0
5470,Romania,1999,130000.0
5471,Russia,1999,2510000.0
5472,Rwanda,1999,4840.0
5473,Samoa,1999,306.0
5474,Sao Tome and Principe,1999,109.0
5475,Saudi Arabia,1999,296000.0
5476,Senegal,1999,56400.0
5477,Seychelles,1999,0.0
5478,Sierra Leone,1999,25000.0
5479,Singapore,1999,0.0
5480,Slovak Republic,1999,52300.0
5481,Slovenia,1999,21100.0
5482,Solomon Islands,1999,3780.0
5483,Somalia,1999,21200.0
5484,South Africa,1999,431000.0
5485,South Korea,1999,490000.0
5486,Spain,1999,364000.0
5487,Sri Lanka,1999,22800.0
5488,St. Kitts and Nevis,1999,0.0
5489,St. Lucia,1999,0.0
5490,St. Vincent and the Grenadines,1999,227.0
5491,Sudan,1999,512000.0
5492,Suriname,1999,2520.0
5493,Sweden,1999,81500.0
5494,Switzerland,1999,54300.0
5495,Syria,1999,67600.0
5496,Tajikistan,1999,11300.0
5497,Tanzania,1999,158000.0
5498,Thailand,1999,317000.0
5499,Timor-Leste,1999,560.0
5500,Togo,1999,19900.0
5501,Tonga,1999,141.0
5502,Trinidad and Tobago,1999,22900.0
5503,Tunisia,1999,29500.0
5504,Turkey,1999,296000.0
5505,Turkmenistan,1999,56000.0
5506,Tuvalu,1999,4.88
5507,Uganda,1999,58900.0
5508,Ukraine,1999,483000.0
5509,United Arab Emirates,1999,107000.0
5510,United Kingdom,1999,680000.0
5511,United States,1999,6810000.0
5512,Uruguay,1999,32300.0
5513,Uzbekistan,1999,168000.0
5514,Vanuatu,1999,453.0
5515,Venezuela,1999,231000.0
5516,Vietnam,1999,176000.0
5517,Yemen,1999,22900.0
5518,Zambia,1999,329000.0
5519,Zimbabwe,1999,66700.0
5520,Afghanistan,2000,13500.0
5521,Albania,2000,8390.0
5522,Algeria,2000,134000.0
5523,Angola,2000,34800.0
5524,Antigua and Barbuda,2000,399.0
5525,Argentina,2000,331000.0
5526,Armenia,2000,6870.0
5527,Australia,2000,1080000.0
5528,Austria,2000,82700.0
5529,Azerbaijan,2000,42600.0
5530,Bahamas,2000,3190.0
5531,Bahrain,2000,0.0
5532,Bangladesh,2000,136000.0
5533,Barbados,2000,1310.0
5534,Belarus,2000,83400.0
5535,Belgium,2000,147000.0
5536,Belize,2000,1680.0
5537,Benin,2000,40300.0
5538,Bhutan,2000,2310.0
5539,Bolivia,2000,91400.0
5540,Bosnia and Herzegovina,2000,22500.0
5541,Botswana,2000,39700.0
5542,Brazil,2000,1220000.0
5543,Brunei,2000,9650.0
5544,Bulgaria,2000,66200.0
5545,Burkina Faso,2000,46500.0
5546,Burundi,2000,3400.0
5547,Cambodia,2000,42100.0
5548,Cameroon,2000,163000.0
5549,Canada,2000,761000.0
5550,Cape Verde,2000,333.0
5551,Central African Republic,2000,500000.0
5552,Chad,2000,129000.0
5553,Chile,2000,90400.0
5554,China,2000,5080000.0
5555,Colombia,2000,165000.0
5556,Comoros,2000,366.0
5557,"Congo, Dem. Rep.",2000,862000.0
5558,"Congo, Rep.",2000,28400.0
5559,Costa Rica,2000,9850.0
5560,Cote d'Ivoire,2000,29400.0
5561,Croatia,2000,27300.0
5562,Cuba,2000,46300.0
5563,Cyprus,2000,7950.0
5564,Czech Republic,2000,162000.0
5565,Denmark,2000,68600.0
5566,Djibouti,2000,1970.0
5567,Dominica,2000,141.0
5568,Dominican Republic,2000,28500.0
5569,Ecuador,2000,39800.0
5570,Egypt,2000,184000.0
5571,El Salvador,2000,10300.0
5572,Equatorial Guinea,2000,4050.0
5573,Eritrea,2000,4980.0
5574,Estonia,2000,17800.0
5575,Eswatini,2000,2810.0
5576,Ethiopia,2000,184000.0
5577,Fiji,2000,1570.0
5578,Finland,2000,75100.0
5579,France,2000,560000.0
5580,Gabon,2000,32900.0
5581,Gambia,2000,2860.0
5582,Georgia,2000,11600.0
5583,Germany,2000,1020000.0
5584,Ghana,2000,108000.0
5585,Greece,2000,115000.0
5586,Grenada,2000,475.0
5587,Guatemala,2000,70000.0
5588,Guinea,2000,84400.0
5589,Guinea-Bissau,2000,6790.0
5590,Guyana,2000,4410.0
5591,Haiti,2000,7180.0
5592,Honduras,2000,21900.0
5593,Hungary,2000,75500.0
5594,Iceland,2000,4120.0
5595,India,2000,1890000.0
5596,Indonesia,2000,622000.0
5597,Iran,2000,448000.0
5598,Iraq,2000,124000.0
5599,Ireland,2000,68100.0
5600,Israel,2000,65600.0
5601,Italy,2000,547000.0
5602,Jamaica,2000,12400.0
5603,Japan,2000,1410000.0
5604,Jordan,2000,17800.0
5605,Kazakhstan,2000,207000.0
5606,Kenya,2000,46200.0
5607,Kiribati,2000,42.7
5608,Kuwait,2000,65200.0
5609,Kyrgyz Republic,2000,9970.0
5610,Lao,2000,24700.0
5611,Latvia,2000,11500.0
5612,Lebanon,2000,16800.0
5613,Lesotho,2000,3230.0
5614,Liberia,2000,2080.0
5615,Libya,2000,63700.0
5616,Lithuania,2000,21300.0
5617,Luxembourg,2000,10300.0
5618,Madagascar,2000,84200.0
5619,Malawi,2000,15500.0
5620,Malaysia,2000,171000.0
5621,Maldives,2000,0.0
5622,Mali,2000,70200.0
5623,Malta,2000,2550.0
5624,Marshall Islands,2000,0.0
5625,Mauritania,2000,12000.0
5626,Mauritius,2000,0.0
5627,Mexico,2000,576000.0
5628,"Micronesia, Fed. Sts.",2000,0.0
5629,Moldova,2000,10800.0
5630,Mongolia,2000,51800.0
5631,Morocco,2000,51000.0
5632,Mozambique,2000,215000.0
5633,Myanmar,2000,185000.0
5634,Namibia,2000,34000.0
5635,Nepal,2000,31200.0
5636,Netherlands,2000,220000.0
5637,New Zealand,2000,74400.0
5638,Nicaragua,2000,14000.0
5639,Niger,2000,11100.0
5640,Nigeria,2000,315000.0
5641,North Korea,2000,97800.0
5642,North Macedonia,2000,0.0
5643,Norway,2000,71200.0
5644,Oman,2000,35400.0
5645,Pakistan,2000,247000.0
5646,Panama,2000,9160.0
5647,Papua New Guinea,2000,8260.0
5648,Paraguay,2000,39400.0
5649,Peru,2000,66600.0
5650,Philippines,2000,150000.0
5651,Poland,2000,393000.0
5652,Portugal,2000,88600.0
5653,Qatar,2000,44400.0
5654,Romania,2000,133000.0
5655,Russia,2000,2770000.0
5656,Rwanda,2000,4900.0
5657,Samoa,2000,319.0
5658,Sao Tome and Principe,2000,207.0
5659,Saudi Arabia,2000,311000.0
5660,Senegal,2000,48600.0
5661,Seychelles,2000,0.0
5662,Sierra Leone,2000,14800.0
5663,Singapore,2000,0.0
5664,Slovak Republic,2000,50400.0
5665,Slovenia,2000,20900.0
5666,Solomon Islands,2000,4090.0
5667,Somalia,2000,20500.0
5668,South Africa,2000,420000.0
5669,South Korea,2000,513000.0
5670,Spain,2000,381000.0
5671,Sri Lanka,2000,23300.0
5672,St. Kitts and Nevis,2000,0.0
5673,St. Lucia,2000,405.0
5674,St. Vincent and the Grenadines,2000,223.0
5675,Sudan,2000,529000.0
5676,Suriname,2000,2500.0
5677,Sweden,2000,77900.0
5678,Switzerland,2000,53100.0
5679,Syria,2000,68200.0
5680,Tajikistan,2000,10100.0
5681,Tanzania,2000,216000.0
5682,Thailand,2000,284000.0
5683,Timor-Leste,2000,615.0
5684,Togo,2000,22100.0
5685,Tonga,2000,175.0
5686,Trinidad and Tobago,2000,24100.0
5687,Tunisia,2000,30800.0
5688,Turkey,2000,316000.0
5689,Turkmenistan,2000,63200.0
5690,Tuvalu,2000,4.9
5691,Uganda,2000,72800.0
5692,Ukraine,2000,470000.0
5693,United Arab Emirates,2000,115000.0
5694,United Kingdom,2000,674000.0
5695,United States,2000,6970000.0
5696,Uruguay,2000,30400.0
5697,Uzbekistan,2000,166000.0
5698,Vanuatu,2000,463.0
5699,Venezuela,2000,252000.0
5700,Vietnam,2000,156000.0
5701,Yemen,2000,24200.0
5702,Zambia,2000,291000.0
5703,Zimbabwe,2000,51400.0
5704,Afghanistan,2001,12600.0
5705,Albania,2001,6820.0
5706,Algeria,2001,129000.0
5707,Angola,2001,34400.0
5708,Antigua and Barbuda,2001,399.0
5709,Argentina,2001,326000.0
5710,Armenia,2001,6900.0
5711,Australia,2001,1240000.0
5712,Austria,2001,85900.0
5713,Azerbaijan,2001,41500.0
5714,Bahamas,2001,3150.0
5715,Bahrain,2001,19100.0
5716,Bangladesh,2001,143000.0
5717,Barbados,2001,1230.0
5718,Belarus,2001,80800.0
5719,Belgium,2001,145000.0
5720,Belize,2001,1010.0
5721,Benin,2001,33000.0
5722,Bhutan,2001,1610.0
5723,Bolivia,2001,62200.0
5724,Bosnia and Herzegovina,2001,18100.0
5725,Botswana,2001,54300.0
5726,Brazil,2001,1280000.0
5727,Brunei,2001,9870.0
5728,Bulgaria,2001,68700.0
5729,Burkina Faso,2001,41200.0
5730,Burundi,2001,3390.0
5731,Cambodia,2001,64000.0
5732,Cameroon,2001,119000.0
5733,Canada,2001,719000.0
5734,Cape Verde,2001,302.0
5735,Central African Republic,2001,454000.0
5736,Chad,2001,104000.0
5737,Chile,2001,90900.0
5738,China,2001,5150000.0
5739,Colombia,2001,154000.0
5740,Comoros,2001,424.0
5741,"Congo, Dem. Rep.",2001,678000.0
5742,"Congo, Rep.",2001,35300.0
5743,Costa Rica,2001,10900.0
5744,Cote d'Ivoire,2001,28600.0
5745,Croatia,2001,27200.0
5746,Cuba,2001,44500.0
5747,Cyprus,2001,7790.0
5748,Czech Republic,2001,158000.0
5749,Denmark,2001,70100.0
5750,Djibouti,2001,2270.0
5751,Dominica,2001,157.0
5752,Dominican Republic,2001,28400.0
5753,Ecuador,2001,41200.0
5754,Egypt,2001,187000.0
5755,El Salvador,2001,11400.0
5756,Equatorial Guinea,2001,5280.0
5757,Eritrea,2001,4730.0
5758,Estonia,2001,17900.0
5759,Eswatini,2001,2690.0
5760,Ethiopia,2001,145000.0
5761,Fiji,2001,1640.0
5762,Finland,2001,80300.0
5763,France,2001,565000.0
5764,Gabon,2001,13800.0
5765,Gambia,2001,3730.0
5766,Georgia,2001,9790.0
